data,ticker,preco_fechamento_ajustado,volume_negociado,dy
2022-11-30,RDNI3,6.23,160190.0,0.0089328425
2022-12-31,RDNI3,6.71,31454.0,0.008297560522496372
2023-01-31,RDNI3,6.48,129220.0,0.008597021353383458
2023-02-28,RDNI3,5.75,26697.0,0.009689863050847458
2023-03-31,RDNI3,5.23,99008.0,0.010646218249534451
2023-04-30,RDNI3,5.13,43690.0,0.028107538791423
2023-05-31,RDNI3,5.17,16261.0,0.02789007234042553
2023-06-30,RDNI3,6.24,4948.0,0.023107640064102562
2023-07-31,RDNI3,5.81,78134.0,0.024817844061962135
2023-08-31,RDNI3,5.43,139535.0,0.02655463609576427
2023-09-30,RDNI3,4.8,86178.0,0.03003993208333333
2023-10-31,RDNI3,4.57,19056.0,0.0315517886214442
2023-11-30,RDNI3,4.58,68996.0,0.031482898253275104
2021-01-31,RDOR3,63.03,144242098.0,0.0019962855566210045
2021-02-28,RDOR3,66.29,125209744.0,0.0018980602180897251
2021-03-31,RDOR3,62.27,143159042.0,0.0031760128162070557
2021-04-30,RDOR3,69.05,192457535.0,0.0028672460625869256
2021-05-31,RDOR3,67.43,94721721.0,0.002935844373397892
2021-06-30,RDOR3,66.35,136021864.0,0.004134380386788353
2021-07-31,RDOR3,66.33,169677235.0,0.004136177943478261
2021-08-31,RDOR3,66.15,4583173788.0,0.004146996194420227
2021-09-30,RDOR3,66.28,210549504.0,0.02010412262538654
2021-10-31,RDOR3,57.58,169147310.0,0.023140185889661016
2021-11-30,RDOR3,48.96,219123715.0,0.027212895505082716
2021-12-31,RDOR3,43.83,416181349.0,0.03255989226299353
2022-01-31,RDOR3,43.33,104680860.0,0.02997527096299639
2022-02-28,RDOR3,49.86,620650249.0,0.0260490982172549
2022-03-31,RDOR3,48.79,115076688.0,0.027093610829258517
2022-04-30,RDOR3,35.97,470334447.0,0.03680836320119793
2022-05-31,RDOR3,35.08,298805792.0,0.03774347237241764
2022-06-30,RDOR3,28.38,86573628.0,0.04391752567908903
2022-07-31,RDOR3,31.82,190296705.0,0.04272497510435319
2022-08-31,RDOR3,32.74,153152119.0,0.041520010309930994
2022-09-30,RDOR3,29.28,184143426.0,0.014114763591520862
2022-10-31,RDOR3,31.69,245392958.0,0.01303981268075847
2022-11-30,RDOR3,30.6,158490783.0,0.013505820152607857
2022-12-31,RDOR3,29.22,193380305.0,0.013702058073698446
2023-01-31,RDOR3,31.51,182866868.0,0.01270554475924765
2023-02-28,RDOR3,25.24,318395888.0,0.01586328288923679
2023-03-31,RDOR3,20.98,156160116.0,0.014446359495762713
2023-04-30,RDOR3,22.59,128131223.0,0.013416732649322256
2023-05-31,RDOR3,28.65,179470430.0,0.010580712954827586
2023-06-30,RDOR3,32.52,229146441.0,0.009320798167982989
2023-07-31,RDOR3,35.56,140349948.0,0.00543635072888889
2023-08-31,RDOR3,28.31,144709557.0,0.006828633155617586
2023-09-30,RDOR3,25.1,180179294.0,0.003156438667453758
2023-10-31,RDOR3,21.5,93627529.0,0.012249918543940795
2023-11-30,RDOR3,26.45,161843557.0,0.009956512741353382
2012-12-31,RDTR3,6.51,0.0,0.023600380013020835
2013-01-31,RDTR3,6.59,0.0,0.02329703322622108
2013-02-28,RDTR3,6.61,17940.0,0.023237297243589743
2013-03-31,RDTR3,6.61,0.0,0.023237297243589743
2013-04-30,RDTR3,6.61,0.0,0.023237297243589743
2013-05-31,RDTR3,6.62,0.0,0.033905114966887424
2013-06-30,RDTR3,6.57,3750.0,0.03413114906666667
2013-07-31,RDTR3,6.57,0.0,0.03413114906666667
2013-08-31,RDTR3,5.6,3834.0,0.04006003411580595
2013-09-30,RDTR3,4.29,1930.0,0.052241554693877555
2013-10-31,RDTR3,4.41,359190.0,0.05089137534791253
2013-11-30,RDTR3,5.08,82950.0,0.044135106551724146
2013-12-31,RDTR3,5.24,36585.0,0.04280662508361204
2014-01-31,RDTR3,5.08,71395.0,0.044135106551724146
2014-02-28,RDTR3,4.56,5200.0,0.04922761884615385
2014-03-31,RDTR3,5.08,0.0,0.044135106551724146
2014-04-30,RDTR3,5.29,1620.0,0.16287202796296296
2014-05-31,RDTR3,5.9,0.0,0.10357563671096347
2014-06-30,RDTR3,6.52,46550.0,0.09376320796992481
2014-07-31,RDTR3,5.98,50042.0,0.10221726770491804
2014-08-31,RDTR3,6.6,20220.0,0.09251117700296736
2014-09-30,RDTR3,6.6,0.0,0.09251117700296736
2014-10-31,RDTR3,5.63,575.0,0.1084391883478261
2014-11-30,RDTR3,5.1,11544.0,0.11990871788461538
2014-12-31,RDTR3,4.16,4250.0,0.14671184305882354
2015-01-31,RDTR3,3.82,790.0,0.15987829051282051
2015-02-28,RDTR3,3.63,370.0,0.16852036027027026
2015-03-31,RDTR3,3.92,0.0,0.15588133325
2015-04-30,RDTR3,4.6,0.0,0.15616640586956523
2015-05-31,RDTR3,4.5,0.0,0.021075585333333334
2015-06-30,RDTR3,5.8,0.0,0.016351747241379312
2015-07-31,RDTR3,5.75,3416.0,0.016493936347826088
2015-08-31,RDTR3,5.95,29750.0,0.01593951831932773
2015-09-30,RDTR3,5.9,0.0,0.016074598983050848
2015-10-31,RDTR3,5.9,0.0,0.016074598983050848
2015-11-30,RDTR3,6.44,13490.0,0.014726728881987578
2015-12-31,RDTR3,6.4,0.0,0.0148187709375
2016-01-31,RDTR3,6.3,8190.0,0.015053989523809526
2022-04-30,RECV3,23.74,39988820.0,0.00645603465599051
2022-05-31,RECV3,26.97,129132173.0,0.0056830183240515145
2022-06-30,RECV3,24.07,66396273.0,0.006367906257800312
2022-07-31,RECV3,23.02,55591041.0,0.006658773101549755
2022-08-31,RECV3,25.61,42742964.0,0.005985084913856305
2022-09-30,RECV3,23.53,43762468.0,0.0065152879668794895
2022-10-31,RECV3,29.44,100980936.0,0.005206413152104592
2022-11-30,RECV3,28.85,107393355.0,0.005313150551578262
2022-12-31,RECV3,31.64,151205065.0,0.02349061625264111
2023-01-31,RECV3,30.16,59085426.0,0.024643575568397722
2023-02-28,RECV3,27.02,105222114.0,0.027499792100706712
2023-03-31,RECV3,19.41,54775466.0,0.03828057631333006
2023-04-30,RECV3,19.24,50043064.0,0.053816534268292686
2023-05-31,RECV3,16.84,49466930.0,0.06146891435867673
2023-06-30,RECV3,18.74,37318535.0,0.05524827305164319
2023-07-31,RECV3,22.47,67276356.0,0.04606826421922575
2023-08-31,RECV3,22.64,78318716.0,0.04573011202072539
2023-09-30,RECV3,20.47,84719816.0,0.05057829008595988
2023-10-31,RECV3,20.27,41562214.0,0.051066026730954686
2023-11-30,RECV3,19.36,40314879.0,0.05349037345454546
2016-06-30,REDE3,1.07,0.0,0.03661301914465409
2016-07-31,REDE3,1.2,0.0,0.03252217901675978
2016-08-31,REDE3,1.48,0.0,0.02646122747272727
2016-09-30,REDE3,1.36,0.0,0.028819158633663366
2016-10-31,REDE3,1.44,0.0,0.027076604855813955
2016-11-30,REDE3,1.48,1075.0,0.02646122747272727
2016-12-31,REDE3,1.57,7368.0,0.024984849974248928
2017-01-31,REDE3,1.81,0.0,0.021561000162962963
2017-02-28,REDE3,1.75,0.0,0.0223902694
2017-03-31,REDE3,1.87,2359.0,0.020865484028673834
2017-04-30,REDE3,1.99,8385.0,0.01960090923905724
2017-05-31,REDE3,2.03,1800.0,0.00596743461
2017-06-30,REDE3,2.03,600.0,0.00596743461
2017-07-31,REDE3,2.02,9614.0,0.0059873925852842805
2017-08-31,REDE3,1.74,8514.0,0.006938877453488372
2017-09-30,REDE3,1.89,554.0,0.0063936799392857145
2017-10-31,REDE3,1.97,123648.0,0.006151994443298969
2017-11-30,REDE3,1.92,264508.0,0.00630362810915493
2017-12-31,REDE3,1.96,116537.0,0.00617320821724138
2018-01-31,REDE3,2.41,714.0,0.0050146509327731095
2018-02-28,REDE3,2.7,30611.0,0.004486792939849624
2018-03-31,REDE3,3.77,52542.0,0.003208298177419355
2018-04-30,REDE3,3.7,80687.0,0.00326684376459854
2018-05-31,REDE3,3.73,9340.0,0.002333995696363636
2018-06-30,REDE3,3.85,27831.0,0.0022600310440140845
2018-07-31,REDE3,4.03,64069.0,0.002157475013445378
2018-08-31,REDE3,4.16,1192.0,0.00209071275732899
2018-09-30,REDE3,4.06,21867.0,0.0021430678347245406
2018-10-31,REDE3,4.3,61397.0,0.0020215710755905514
2018-11-30,REDE3,4.54,36612.0,0.0019159666164179103
2018-12-31,REDE3,4.7,36569.0,0.0018497084048991353
2019-01-31,REDE3,4.86,16278.0,0.0017878797116991643
2019-02-28,REDE3,4.92,66829.0,0.0017681785578512396
2019-03-31,REDE3,5.08,93172.0,0.001711596844
2019-04-30,REDE3,5.08,20806.0,0.001711596844
2019-05-31,REDE3,5.31,3764.0,0.030637188713720318
2019-06-30,REDE3,5.43,132449.0,0.04395822427486911
2019-07-31,REDE3,5.36,755.0,0.04448222959735099
2019-08-31,REDE3,5.54,56875.0,0.05507750590779221
2019-09-30,REDE3,5.75,23779.0,0.05301209943625
2019-10-31,REDE3,5.82,33110.0,0.0524223480210136
2019-11-30,REDE3,5.85,2428.0,0.05680207351728395
2019-12-31,REDE3,6.14,4250.0,0.05412903476352941
2020-01-31,REDE3,6.73,569787.0,0.049366608958154506
2020-02-29,REDE3,6.83,26899.0,0.04868749158624339
2020-03-31,REDE3,7.22,7893.0,0.046055735284284284
2020-04-30,REDE3,7.24,3006.0,0.045917843861277445
2020-05-31,REDE3,7.25,1004.0,0.022695906876494025
2020-06-30,REDE3,7.37,9131.0,0.012181957061764706
2020-07-31,REDE3,7.51,2080.0,0.011947688656730768
2020-08-31,REDE3,7.64,210449.0,0.012297426120114394
2020-09-30,REDE3,7.67,53357.0,0.01226235741444867
2020-10-31,REDE3,7.68,7371.0,0.012239089184060723
2020-11-30,REDE3,7.72,1060.0,0.008773584905660377
2020-12-31,REDE3,8.13,18913.0,0.008340807174887893
2021-01-31,REDE3,8.56,20966.0,0.007914893617021277
2021-02-28,REDE3,8.56,25642.0,0.007914893617021277
2021-03-31,REDE3,6.91,8177.0,0.04477654181768558
2021-04-30,REDE3,6.29,79470.0,0.04917903154076738
2021-05-31,REDE3,5.99,22266.0,0.05165656461586901
2021-06-30,REDE3,6.21,345406.0,0.08921521646356784
2021-07-31,REDE3,5.85,4499.0,0.09468708307333333
2021-08-31,REDE3,5.46,23991.0,0.11635225293557834
2021-09-30,REDE3,5.4,8083.0,0.11773124260000001
2021-10-31,REDE3,5.28,15190.0,0.12040695265909092
2021-11-30,REDE3,5.33,5850.0,0.15037942905076923
2021-12-31,REDE3,5.37,0.0,0.14945967719113148
2022-01-31,REDE3,5.62,27009.0,0.14269580858832118
2022-02-28,REDE3,5.69,174859.0,0.14084528657492795
2022-03-31,REDE3,5.31,15677.0,0.10205767631839259
2022-04-30,REDE3,5.37,14304.0,0.1008111703480916
2022-05-31,REDE3,5.08,4225.0,0.1360701076986755
2022-06-30,REDE3,4.88,4539.0,0.0899764569827586
2022-07-31,REDE3,4.9,16885.0,0.08966725953608246
2022-08-31,REDE3,5.27,14687.0,0.08441322221311474
2022-09-30,REDE3,5.04,8247.0,0.08817134511986299
2022-10-31,REDE3,5.35,7406.0,0.08305171862903224
2022-11-30,REDE3,5.23,0.0,0.088950639560477
2022-12-31,REDE3,4.81,0.0,0.09669263967037037
2023-01-31,REDE3,4.88,5477.0,0.09528106828832116
2023-02-28,REDE3,4.73,531.0,0.09833149796986818
2023-03-31,REDE3,4.8,1038.0,0.14193386605780345
2023-04-30,REDE3,5.12,13927.0,0.16151056874211503
2023-05-31,REDE3,5.51,10532.0,0.12223994496551724
2023-06-30,REDE3,5.45,21114.0,0.12351771442508709
2023-07-31,REDE3,5.35,15172.0,0.12593102678507992
2023-08-31,REDE3,5.75,52857.0,0.11529639784940778
2023-09-30,REDE3,5.56,58209.0,0.11912617330244754
2023-10-31,REDE3,5.57,3438.0,0.11891827422164047
2023-11-30,REDE3,6.51,16183.0,0.10925856029646698
2016-05-31,REDE4,1.49,15730.0,0.04269078032
2016-06-30,REDE4,1.62,326.0,0.03928599415950921
2016-07-31,REDE4,1.68,337.0,0.03789122513609468
2016-08-31,REDE4,2.53,11303.0,0.025112223717647063
2016-09-30,REDE4,2.63,0.0,0.024164592633962267
2016-10-31,REDE4,2.38,2320.0,0.026681737700000003
2016-11-30,REDE4,2.19,12770.0,0.029107350218181817
2016-12-31,REDE4,2.36,8770.0,0.02690595398319328
2017-01-31,REDE4,2.68,5213.0,0.023717100177777777
2017-02-28,REDE4,2.66,0.0,0.023894093462686568
2017-03-31,REDE4,2.69,37063.0,0.02362958320295203
2017-04-30,REDE4,2.91,19419.0,0.02185534828668942
2017-05-31,REDE4,2.9,1450.0,0.006790529037931035
2017-06-30,REDE4,2.85,17379.0,0.0069096611263157895
2017-07-31,REDE4,2.9,38850.0,0.006790529037931035
2012-12-31,RENT3,8.99,19827260.0,0.011697436986666667
2013-01-31,RENT3,8.79,40677522.0,0.011985078879781423
2013-02-28,RENT3,9.02,31028154.0,0.011684973015450188
2013-03-31,RENT3,8.69,31725527.0,0.012161652853185595
2013-04-30,RENT3,8.55,31353903.0,0.009359376422535213
2013-05-31,RENT3,8.33,54088839.0,0.01009288769744836
2013-06-30,RENT3,7.99,54444293.0,0.012869251107594938
2013-07-31,RENT3,8.24,23136612.0,0.010118057876923077
2013-08-31,RENT3,7.89,41086097.0,0.010556561187800963
2013-09-30,RENT3,8.36,29737938.0,0.009801918363636364
2013-10-31,RENT3,9.27,51381539.0,0.0417934618630137
2013-11-30,RENT3,8.87,27853804.0,0.045145349452500746
2013-12-31,RENT3,8.74,28964226.0,0.045865146875
2014-01-31,RENT3,8.02,64958247.0,0.0500456422295082
2014-02-28,RENT3,8.2,41556020.0,0.048985625417201535
2014-03-31,RENT3,8.73,53759383.0,0.04578100475903614
2014-04-30,RENT3,8.78,42623289.0,0.050433052282282294
2014-05-31,RENT3,9.41,41006262.0,0.047307623690140854
2014-06-30,RENT3,9.66,24553036.0,0.044045284549945114
2014-07-31,RENT3,9.59,55962305.0,0.0464288650055371
2014-08-31,RENT3,10.58,37548062.0,0.042083076637390214
2014-09-30,RENT3,9.42,34292511.0,0.04744044683009298
2014-10-31,RENT3,9.5,66720222.0,0.013484417861142219
2014-11-30,RENT3,9.31,18825568.0,0.013761811600000002
2014-12-31,RENT3,9.5,32944402.0,0.013510648921870623
2015-01-31,RENT3,9.3,53058136.0,0.013824219856733523
2015-02-28,RENT3,9.33,36358848.0,0.013784722085714286
2015-03-31,RENT3,9.67,40564475.0,0.014398331983471077
2015-04-30,RENT3,9.38,32297639.0,0.015697981007972667
2015-05-31,RENT3,8.59,42668828.0,0.017255495868544603
2015-06-30,RENT3,8.25,35919677.0,0.02198466304985337
2015-07-31,RENT3,7.58,23756971.0,0.021448714377224197
2015-08-31,RENT3,6.04,52285733.0,0.026894639625167336
2015-09-30,RENT3,6.59,21734392.0,0.02732839200081833
2015-10-31,RENT3,7.05,17155497.0,0.02568868848076923
2015-11-30,RENT3,7.2,33806366.0,0.025137595050809185
2015-12-31,RENT3,6.73,14270716.0,0.030049058561643836
2016-01-31,RENT3,5.98,39620371.0,0.03400901201550388
2016-02-29,RENT3,6.26,23075958.0,0.03244095839495433
2016-03-31,RENT3,8.1,47934267.0,0.027216428953566622
2016-04-30,RENT3,9.04,53392072.0,0.01817711062121212
2016-05-31,RENT3,9.11,56583409.0,0.018040440616541354
2016-06-30,RENT3,9.45,56056693.0,0.018928842739130435
2016-07-31,RENT3,11.09,40685576.0,0.01620459241935484
2016-08-31,RENT3,11.09,32417252.0,0.016200572426196973
2016-09-30,RENT3,10.91,32025076.0,0.01689066994452849
2016-10-31,RENT3,10.94,42189176.0,0.016903456220035324
2016-11-30,RENT3,9.57,73337439.0,0.019327292844777844
2016-12-31,RENT3,9.5,36242820.0,0.021474924196376387
2017-01-31,RENT3,10.23,34550200.0,0.019942249823609225
2017-02-28,RENT3,10.7,40612450.0,0.01907272011419673
2017-03-31,RENT3,11.61,76415881.0,0.018150599832013434
2017-04-30,RENT3,13.18,87567053.0,0.015990179598308667
2017-05-31,RENT3,12.72,77583123.0,0.017279940248390063
2017-06-30,RENT3,13.21,67412679.0,0.012729460952380953
2017-07-31,RENT3,15.24,35551814.0,0.014515406300578036
2017-08-31,RENT3,17.48,77450553.0,0.012650706750629723
2017-09-30,RENT3,16.99,116457406.0,0.01628546281407035
2017-10-31,RENT3,17.03,59501166.0,0.013498866597546223
2017-11-30,RENT3,17.69,102362083.0,0.013000156598435678
2017-12-31,RENT3,19.53,62845215.0,0.011347083393774557
2018-01-31,RENT3,22.82,129519412.0,0.009709723028187227
2018-02-28,RENT3,22.97,85754207.0,0.009649832677974816
2018-03-31,RENT3,25.48,126766247.0,0.008704852065923863
2018-04-30,RENT3,24.74,108227308.0,0.008963906465877854
2018-05-31,RENT3,21.94,160746225.0,0.010109314651570292
2018-06-30,RENT3,21.1,105384593.0,0.013272592470852648
2018-07-31,RENT3,21.12,138760153.0,0.010754546428070177
2018-08-31,RENT3,19.14,83032800.0,0.011863468540021677
2018-09-30,RENT3,20.28,46275691.0,0.011456569978021977
2018-10-31,RENT3,25.63,324052676.0,0.009065633634782608
2018-11-30,RENT3,23.99,199681480.0,0.009685506020066889
2018-12-31,RENT3,26.58,96087133.0,0.009090015226890756
2019-01-31,RENT3,29.75,158874670.0,0.00812095954954955
2019-02-28,RENT3,30.87,153522024.0,0.007827147698986976
2019-03-31,RENT3,29.61,122368540.0,0.009173760586811857
2019-04-30,RENT3,32.42,186224483.0,0.008378025552486188
2019-05-31,RENT3,34.08,118611645.0,0.00823747418506835
2019-06-30,RENT3,36.79,114793276.0,0.008623238067349928
2019-07-31,RENT3,39.5,171282208.0,0.008031370363636365
2019-08-31,RENT3,42.23,243210716.0,0.007512336224489797
2019-09-30,RENT3,40.89,214617212.0,0.008571997514298284
2019-10-31,RENT3,38.84,205238214.0,0.00902461804075961
2019-11-30,RENT3,40.52,147414106.0,0.008651931771758438
2019-12-31,RENT3,44.86,128700175.0,0.008751069204809113
2020-01-31,RENT3,50.75,252909856.0,0.007736121405929517
2020-02-29,RENT3,46.88,590244857.0,0.008374812091239404
2020-03-31,RENT3,24.94,304648796.0,0.015493567338403041
2020-04-30,RENT3,32.42,250206464.0,0.011918128721848494
2020-05-31,RENT3,36.49,378202561.0,0.010327750207900208
2020-06-30,RENT3,38.86,244642157.0,0.009255617672940602
2020-07-31,RENT3,48.37,1507700306.0,0.007436121739984289
2020-08-31,RENT3,45.81,338089129.0,0.007850867074434999
2020-09-30,RENT3,53.91,303940457.0,0.006393360278807128
2020-10-31,RENT3,57.72,390070155.0,0.005970859047462096
2020-11-30,RENT3,63.94,500293058.0,0.005389939407914311
2020-12-31,RENT3,65.66,350477955.0,0.00503952919506889
2021-01-31,RENT3,60.83,476152484.0,0.005439504351909831
2021-02-28,RENT3,55.23,599422495.0,0.005990957551724138
2021-03-31,RENT3,56.95,299276748.0,0.005746939979909593
2021-04-30,RENT3,61.31,534526548.0,0.0057134732192846045
2021-05-31,RENT3,59.76,229588285.0,0.005863947773343975
2021-06-30,RENT3,61.12,454065210.0,0.00589615428125
2021-07-31,RENT3,59.36,873023994.0,0.00607166329847144
2021-08-31,RENT3,52.97,441180672.0,0.006804072737107825
2021-09-30,RENT3,52.11,540771976.0,0.007329032550027538
2021-10-31,RENT3,43.34,398652715.0,0.00881263582781457
2021-11-30,RENT3,48.9,469292503.0,0.0078108472510271965
2021-12-31,RENT3,50.8,746228354.0,0.008367354509433962
2022-01-31,RENT3,56.17,388767547.0,0.007567743839590443
2022-02-28,RENT3,55.14,359286427.0,0.0077098363873435325
2022-03-31,RENT3,58.68,265550663.0,0.008271170425531915
2022-04-30,RENT3,50.85,350885674.0,0.014724204741216471
2022-05-31,RENT3,55.53,496542261.0,0.0131326111961057
2022-06-30,RENT3,50.6,801654424.0,0.015915480881511162
2022-07-31,RENT3,55.78,337925288.0,0.014478916038882137
2022-08-31,RENT3,58.89,681506698.0,0.013714737800065767
2022-09-30,RENT3,59.44,520552712.0,0.01767582638729743
2022-10-31,RENT3,68.64,985319342.0,0.015307857017295149
2022-11-30,RENT3,58.48,813977039.0,0.01796699224625624
2022-12-31,RENT3,52.07,469996678.0,0.024752300958646615
2023-01-31,RENT3,57.95,427757817.0,0.02223986507346732
2023-02-28,RENT3,54.31,383604145.0,0.023730805748783564
2023-03-31,RENT3,52.58,572306820.0,0.02882593102996255
2023-04-30,RENT3,57.11,352218144.0,0.026535161472159972
2023-05-31,RENT3,61.08,1279135514.0,0.02039287284010316
2023-06-30,RENT3,67.44,813095456.0,0.02101328208759124
2023-07-31,RENT3,66.47,399734373.0,0.02141341599226421
2023-08-31,RENT3,62.55,670360474.0,0.022757467557312255
2023-09-30,RENT3,58.26,767470873.0,0.02546276386612022
2023-10-31,RENT3,50.61,376187239.0,0.02931196091999214
2023-11-30,RENT3,59.74,532865331.0,0.024835100799467023
2015-04-30,RLOG3,9.36,5165737.0,0.025433857083333334
2015-05-31,RLOG3,9.0,4180174.0,0.027129447555555557
2015-06-30,RLOG3,9.32,1651497.0,0.026197964377682403
2015-07-31,RLOG3,7.2,3852534.0,0.03391180944444445
2015-08-31,RLOG3,6.8,1247451.0,0.03590662176470588
2015-09-30,RLOG3,4.64,2174358.0,0.05262177327586207
2015-10-31,RLOG3,5.2,1481233.0,0.04695481307692308
2015-11-30,RLOG3,3.96,4207705.0,0.061657835353535355
2015-12-31,RLOG3,4.24,1549803.0,0.05758609150943396
2016-01-31,RLOG3,2.08,1990442.0,0.11738703269230769
2016-02-29,RLOG3,2.56,1533401.0,0.0953769640625
2016-03-31,RLOG3,2.16,530050.0,0.11303936481481482
2016-04-30,RLOG3,3.28,1130612.0,0.0
2016-05-31,RLOG3,3.32,6163433.0,0.0
2016-06-30,RLOG3,3.92,5268276.0,0.0
2016-07-31,RLOG3,4.56,1184704.0,0.0
2016-08-31,RLOG3,5.0,1972390.0,0.0
2016-09-30,RLOG3,4.42,771972.0,0.0
2016-10-31,RLOG3,4.93,3406851.0,0.0
2016-11-30,RLOG3,4.94,8937831.0,0.0
2016-12-31,RLOG3,4.99,795596.0,0.0
2017-01-31,RLOG3,5.89,4361021.0,0.0
2017-02-28,RLOG3,6.8,890348.0,0.0
2017-03-31,RLOG3,6.75,1111239.0,0.0
2017-04-30,RLOG3,6.6,2845613.0,0.0
2017-05-31,RLOG3,6.47,1470059.0,0.0
2017-06-30,RLOG3,6.57,1430768.0,0.0
2017-07-31,RLOG3,7.52,1630392.0,0.0
2017-08-31,RLOG3,8.03,3537355.0,0.0
2017-09-30,RLOG3,8.95,11630894.0,0.0
2017-10-31,RLOG3,9.35,3687860.0,0.0
2017-11-30,RLOG3,9.02,3028132.0,0.0
2017-12-31,RLOG3,9.28,7065019.0,0.0
2018-01-31,RLOG3,10.02,5405999.0,0.0
2018-02-28,RLOG3,10.14,9259474.0,0.0
2018-03-31,RLOG3,10.05,4524976.0,0.0
2018-04-30,RLOG3,10.9,2864034.0,0.0
2018-05-31,RLOG3,10.04,3599498.0,0.0
2018-06-30,RLOG3,9.61,5929726.0,0.0
2018-07-31,RLOG3,10.3,1446910.0,0.0
2018-08-31,RLOG3,9.63,3790704.0,0.0
2018-09-30,RLOG3,10.1,1136946.0,0.0
2018-10-31,RLOG3,12.74,17237442.0,0.0
2018-11-30,RLOG3,12.98,13216365.0,0.0
2018-12-31,RLOG3,13.05,5166989.0,0.0
2019-01-31,RLOG3,16.06,6898919.0,0.0
2019-02-28,RLOG3,15.07,6294212.0,0.0
2019-03-31,RLOG3,15.2,8476057.0,0.0
2019-04-30,RLOG3,14.56,5928967.0,0.0
2019-05-31,RLOG3,16.16,5265941.0,0.0
2019-06-30,RLOG3,17.79,8734965.0,0.0
2019-07-31,RLOG3,18.68,14365741.0,0.0
2019-08-31,RLOG3,20.0,37607766.0,0.0
2019-09-30,RLOG3,20.93,7155856.0,0.0
2019-10-31,RLOG3,20.28,4397771.0,0.0
2019-11-30,RLOG3,21.45,6365116.0,0.0
2019-12-31,RLOG3,23.2,18289993.0,0.0
2020-01-31,RLOG3,20.67,12323090.0,0.0
2020-02-29,RLOG3,18.14,30094202.0,0.0
2020-03-31,RLOG3,16.72,9537826.0,0.0
2020-04-30,RLOG3,15.36,15593233.0,0.0
2020-05-31,RLOG3,18.06,19911691.0,0.0
2020-06-30,RLOG3,19.04,8652148.0,0.0
2020-07-31,RLOG3,20.24,25076892.0,0.0
2020-08-31,RLOG3,21.4,16025159.0,0.0
2020-09-30,RLOG3,17.7,15046262.0,0.0
2020-10-31,RLOG3,16.39,13232530.0,0.0
2020-11-30,RLOG3,16.88,8543053.0,0.0
2020-12-31,RLOG3,18.51,49839303.0,0.0
2021-01-31,RLOG3,18.82,9677714.0,0.0
2021-02-28,RLOG3,20.36,21322593.0,0.0
2021-03-31,RLOG3,23.08,246920845.0,0.0
2012-12-31,ROMI3,1.99,94962.0,0.0
2013-01-31,ROMI3,2.09,258825.0,0.0
2013-02-28,ROMI3,2.15,196465.0,0.0
2013-03-31,ROMI3,2.34,524061.0,0.0
2013-04-30,ROMI3,2.37,93589.0,0.0
2013-05-31,ROMI3,2.51,451744.0,0.0
2013-06-30,ROMI3,2.27,729441.0,0.0
2013-07-31,ROMI3,2.0,164695.0,0.0
2013-08-31,ROMI3,2.36,443144.0,0.0
2013-09-30,ROMI3,2.33,325024.0,0.0
2013-10-31,ROMI3,2.69,84368.0,0.0
2013-11-30,ROMI3,2.59,521194.0,0.0
2013-12-31,ROMI3,2.56,812684.0,0.0
2014-01-31,ROMI3,2.18,68005.0,0.0
2014-02-28,ROMI3,2.24,462995.0,0.0008692307692307692
2014-03-31,ROMI3,2.2,373078.0,0.0008862745098039216
2014-04-30,ROMI3,2.18,182400.0,0.000895049504950495
2014-05-31,ROMI3,1.84,2622426.0,0.0010610328638497653
2014-06-30,ROMI3,1.94,58101.0,0.0010066815144766147
2014-07-31,ROMI3,1.68,105309.0,0.0011619537275064267
2014-08-31,ROMI3,1.68,83706.0,0.001158974358974359
2014-09-30,ROMI3,1.84,170193.0,0.0010610328638497653
2014-10-31,ROMI3,1.48,124938.0,0.001313953488372093
2014-11-30,ROMI3,1.39,2460449.0,0.0013993808049535604
2014-12-31,ROMI3,1.24,147447.0,0.0015749128919860626
2015-01-31,ROMI3,0.86,60382.0,0.00226
2015-02-28,ROMI3,0.79,299274.0,0.0
2015-03-31,ROMI3,1.06,152884.0,0.0102880658436214
2015-04-30,ROMI3,1.05,65811.0,0.010416666666666668
2015-05-31,ROMI3,1.23,179397.0,0.008865248226950355
2015-06-30,ROMI3,1.2,153137.0,0.009090909090909092
2015-07-31,ROMI3,1.1,156489.0,0.009881422924901188
2015-08-31,ROMI3,0.9,119902.0,0.012195121951219514
2015-09-30,ROMI3,0.75,36492.0,0.014534883720930234
2015-10-31,ROMI3,0.77,19224.0,0.014124293785310734
2015-11-30,ROMI3,0.95,35805.0,0.01152073732718894
2015-12-31,ROMI3,0.76,126208.0,0.014450867052023123
2016-01-31,ROMI3,0.61,34098.0,0.01798561151079137
2016-02-29,ROMI3,0.61,80955.0,0.01798561151079137
2016-03-31,ROMI3,0.69,105530.0,0.014592895483870967
2016-04-30,ROMI3,0.82,5778364.0,0.01222648
2016-05-31,ROMI3,0.87,141352.0,0.0115403
2016-06-30,ROMI3,0.92,298409.0,0.01087451346153846
2016-07-31,ROMI3,1.09,1089214.0,0.009194710569105691
2016-08-31,ROMI3,1.36,330080.0,0.007343827272727272
2016-09-30,ROMI3,1.29,144412.0,0.007746228767123288
2016-10-31,ROMI3,1.38,34256.0,0.00724967564102564
2016-11-30,ROMI3,1.17,313299.0,0.008535467169811321
2016-12-31,ROMI3,1.13,187451.0,0.00887019137254902
